MAG	NumContigs	TotBP	MaxContigBP	AvContigBP	HQMAG	HQdRep	HQdRep99ANI	HQSpRep	Comp	Cont	StrHet	Circ	FLSSU	FLLSU	GTDBTaxRS95	MiDAS3_7Tax	MIdentity	MAlnLgth	SILVA138Tax	SIdentity	SAlnLgth	ilmcov	npcov	max_abund	mm27f	mm534r	ttl_polymorphic_rate	polymut_rate
OdNE_18-Q3-R46-58_BAT3C.223.fa	32	5000004	681681	156250.1	1083HQ	267_2	267_4	NA	93.43	3.54	28.57	NA	2	2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Haliscomenobacter;s__	ESV217.1437;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Saprospiraceae,g:Haliscomenobacter,s:midas_s_217;	99.7	1437	KC551729.1.1474 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;Haliscomenobacter;uncultured bacterium	98.2	1479	9.004003	9.321682	NA	0	0	0.0183319788206295	0.00435956106589666
OdNE_18-Q3-R46-58_BAT3C.305.fa	29	4076926	751420	140583.7	1083HQ	322_0	322_0	SPREPHQ	96.89	4.61	65	NA	2	2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Azonexus;s__	ESV2534.1458;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Rhodocyclaceae,g:Dechloromonas,s:midas_s_2534;	99.9	1458	FPLM01002536.16.1533 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Dechloromonas;metagenome	98.2	1518	44.07811	24.118355	1.1960807	0	0	0.0243443211411931	0.00662435257308832
OdNE_18-Q3-R46-58_BAT3C.319.fa	67	8379030	941914	125060.1	1083HQ	294_0	294_0	SPREPHQ	96.2	1.43	25	NA	2	2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA6168;s__	ESV2112.1451;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Saprospiraceae,g:Phaeodactylibacter,s:midas_s_2112;	98.7	1451	HQ385606.1.1393 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;Phaeodactylibacter;uncultured bacterium	90	1393	8.83336	10.143082	0.12085762	0	0	0.0249259065752424	0.00589755531622041
OdNE_18-Q3-R46-58_BAT3C.392.fa	101	7648730	458056	75730	1083HQ	466_1	466_2	NA	90.75	3.41	14.29	NA	2	2	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__SG8-38;g__;s__	ESV6040.1479;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:Sandaracinaceae,g:midas_g_4851,s:midas_s_4851;	99.9	1479	CU466768.1.1378 Bacteria;Myxococcota;Polyangia;Polyangiales;Sandaracinaceae;uncultured;uncultured delta proteobacterium	95.2	1385	14.886673	9.169316	NA	0	0	0.0227010167442786	0.00561575983588398
OdNE_18-Q3-R46-58_BAT3C.415.fa	62	4325360	308867	69763.9	1083HQ	328_1	328_2	SPREPHQ	95.26	0.98	33.33	NA	2	2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Accumulibacter;s__	ESV4067.1458;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Rhodocyclaceae,g:Ca_Accumulibacter,s:Ca_Accumulibacter_phosphatis;	99.7	1458	EF565152.1.1530 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Candidatus Accumulibacter;uncultured bacterium	90.5	1530	16.609743	11.157033	0.63309985	0	0	0.0298409684173464	0.00772911891981123
OdNE_18-Q3-R46-58_BAT3C.84.fa	14	5007007	1496449	357643.3	1083HQ	142_0	142_0	SPREPHQ	98.27	3.3	22.22	NA	2	2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__	ESV698.1438;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Saprospiraceae,g:Ca_Epiflobacter,s:midas_s_698;	99.4	1439	FPLP01007689.5.1503 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;uncultured;metagenome	97.1	1501	11.860615	15.047418	0.16452368	0	0	0.0183123608435694	0.00378771162766686
OdNE_18-Q3-R46-58_BATAC.16.fa	33	3074711	352442	93173.1	1083HQ	254_0	254_0	SPREPHQ	93.71	1.14	58.33	NA	3	3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__	ESV2160.1434;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Flavobacteriales,f:Flavobacteriaceae,g:Flavobacterium,s:midas_s_2160;	99.7	1434	CU466739.2.1344 Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;uncultured Bacteroidetes bacterium	98.1	1345	7.1976404	9.395091	0.09580054	0	0	0.0350842820964945	0.00633682671216183
OdNE_18-Q3-R46-58_BATAC.187.fa	35	2960901	337087	84597.2	1083HQ	410_1	410_1	NA	94.39	4.34	71.43	NA	2	2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Gallionellaceae;g__Nitrotoga;s__	ESV914.1462;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Gallionellaceae,g:Nitrotoga,s:midas_s_181;	99.8	1464	FJ230908.1.1504 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Gallionellaceae;Candidatus Nitrotoga;uncultured bacterium	98.9	1507	12.746103	11.99121	NA	0	0	0.0246133671510293	0.00569614878583253
OdNE_18-Q3-R46-58_BATAC.190.fa	13	3576098	1087738	275084.5	1083HQ	90_1	90_1	NA	96.31	1.48	66.67	NA	1	1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__	ESV743.1453;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Chitinophagaceae,g:Terrimonas,s:midas_s_743;	99.4	1453	FPLP01001595.4.1482 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Terrimonas;metagenome	99.7	1479	8.995709	11.899817	NA	0	0	0.0226966324479322	0.00416347772845553
OdNE_18-Q3-R46-58_BATAC.193.fa	36	6725827	786226	186828.5	1083HQ	432_1	432_1	SPREPHQ	96.15	2.14	0	NA	1	1	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5066;f__UBA5066;g__UBA5066;s__	ESV2356.1476;tax=d:Bacteria,p:Acidobacteria,c:Holophagae,o:Subgroup_7,f:midas_f_973,g:midas_g_973,s:midas_s_973;	99.3	1476	AM180888.1.1547 Bacteria;Acidobacteriota;Holophagae;Subgroup 7;uncultured Acidobacteria bacterium	99.1	1547	12.909015	11.044811	0.67008656	0	0	0.0235416196231987	0.00679977633907895
OdNE_18-Q3-R46-58_BATAC.286.fa	18	3712534	912034	206251.9	1083HQ	519_0	519_0	SPREPHQ	97.17	1.09	0	NA	1	1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__UBA1936;s__	ESV1224.1422;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:midas_g_59,s:midas_s_1224;	99.4	1422	JQ624350.1.1469 Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;uncultured;uncultured Alphaproteobacteria bacterium	98.7	1470	9.745658	9.743955	0.13541348	0	0	0.0236392501189241	0.00499232341308172
OdNE_18-Q3-R46-58_BATAC.288.fa	27	4350434	815745	161127.2	1083HQ	281_1	281_1	NA	98.21	2.83	37.5	NA	1	1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__	ESV1225.1446;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Flavobacteriales,f:NS9_marine_group,g:midas_g_225,s:midas_s_1225;	97.9	1448	FPLM01007072.1.1501 Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;metagenome	97.7	1503	12.439917	13.08657	NA	0	0	0.0313826321069374	0.00719573461705314
OdNE_18-Q3-R46-58_BATAC.302.fa	68	5560406	952803	81770.7	1083HQ	138_0	138_0	SPREPHQ	97.28	2.97	85.71	NA	2	3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__OLB9;s__	ESV720.1441;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Saprospiraceae,g:Ca_Epiflobacter,s:midas_s_720;	99.9	1441	JN391559.1.1484 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;uncultured;uncultured bacterium	98	1486	8.892024	10.731715	0.17562762	0	0	0.0137973468834744	0.00428614130756019
OdNE_18-Q3-R46-58_BATAC.381_sub.fa	48	4611528	560186	96073.5	1083HQ	114_1	114_5	NA	91.88	2.29	50	NA	2	2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__OLB8;s__	ESV29.1449;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Saprospiraceae,g:OLB8,s:midas_s_29;	99.9	1449	FPLP01002660.10.1496 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;uncultured;metagenome	99.2	1487	7.126615	8.681784	NA	0	0	0.0249092521959784	0.00595689428742758
OdNE_18-Q3-R46-58_BATAC.385_sub.fa	58	4449221	429654	76710.7	1083HQ	171_1	171_4	NA	91.75	3.73	50	NA	1	1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__2013-40CM-41-45;g__;s__	ESV402.1445;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Sphingobacteriales,f:AKYH767,g:midas_g_300,s:midas_s_364;	100	1445	FPLM01001177.1.1374 Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;AKYH767;metagenome	99.4	1375	7.6114454	10.778019	NA	0	0	0.0423593675197779	0.00708070125629924
OdNE_18-Q3-R46-58_BATAC.404.fa	47	4135579	313165	87991	1083HQ	134_1	134_1	SPREPHQ	95.67	0.83	33.33	NA	1	1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__OLB9;s__	ESV103.1441;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Saprospiraceae,g:Ca_Epiflobacter,s:midas_s_103;	100	1441	FPLK01000422.12.1511 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;uncultured;metagenome	96.9	1504	6.683935	8.100872	0.11315676	0	0	0.0129715471595648	0.00414118060230033
OdNE_18-Q3-R46-58_BATAC.493.fa	38	2948697	217287	77597.3	1083HQ	223_0	223_0	SPREPHQ	92.7	1.12	0	NA	1	1	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__F11;f__FEN-1173;g__;s__	ESV8044.1458;tax=d:Bacteria,p:Elusimicrobia,c:Elusimicrobia,o:MVP-88,f:midas_f_595,g:midas_g_945,s:midas_s_945;	99.9	1458	FPLM01001183.1.1372 Bacteria;Elusimicrobiota;Elusimicrobia;MVP-88;metagenome	98.7	1374	9.271125	8.5046015	0.12519923	0	1	0.0365876332038398	0.0070663806227684
OdNE_18-Q3-R46-58_MAXAC.008.fa	35	3466241	777077	99035.5	1083HQ	304_1	304_1	SPREPHQ	96.44	2.19	0	NA	2	2	d__Bacteria;p__Acidobacteriota;c__Holophagae;o__Holophagales;f__Holophagaceae;g__Geothrix;s__	ESV443.1462;tax=d:Bacteria,p:Acidobacteria,c:Holophagae,o:Holophagales,f:Holophagaceae,g:Geothrix,s:midas_s_443;	99.8	1464	FPLP01010013.9.1526 Bacteria;Acidobacteriota;Holophagae;Holophagales;Holophagaceae;Geothrix;metagenome	98.7	1521	21.59164	12.406346	0.61273086	0	0	0.025389099043904	0.00574530297993802
OdNE_18-Q3-R46-58_MAXAC.011.fa	12	4482196	1465334	373516.3	1083HQ	460_0	460_0	SPREPHQ	97.98	1.38	25	NA	3	3	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__M0108;s__	ESV189.1458;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Run-SP154,f:midas_f_27,g:midas_g_70,s:midas_s_70;	100	1458	FPLM01002358.12.1527 Bacteria;Proteobacteria;Gammaproteobacteria;Run-SP154;metagenome	99.6	1516	17.305141	12.95297	1.071747	0	0	0.0200558812908837	0.00540931173420006
OdNE_18-Q3-R46-58_MAXAC.025.fa	36	3736373	486473	103788.1	1083HQ	124_1	124_3	NA	97.54	2.96	33.33	NA	2	3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__;g__;s__	ESV108.1447;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:midas_f_108,g:midas_g_108,s:midas_s_108;	99.6	1447	FPLP01001942.21.1520 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;uncultured;metagenome	99.4	1500	21.717619	21.425045	NA	0	0	0.018522520547098	0.00415674779666952
OdNE_18-Q3-R46-58_MAXAC.028.fa	115	6455296	286757	56133	1083HQ	62_0	62_0	SPREPHQ	91.33	2.46	80	NA	2	2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__UBA2359;g__;s__	ESV543.1438;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:37-13,g:midas_g_543,s:midas_s_543;	99.8	1438	JN679154.1.1483 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;37-13;uncultured Saprospiraceae bacterium	99.2	1484	13.25882	12.827495	0.33994776	0	0	0.0243773201686189	0.00635005204257653
OdNE_18-Q3-R46-58_MAXAC.036.fa	73	7698138	465075	105453.9	1083HQ	420_1	420_1	SPREPHQ	98.36	2.73	42.86	NA	3	2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__J057;f__;g__;s__	ESV2505.1451;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:midas_f_2505,g:midas_g_2505,s:midas_s_2505;	99.3	1452	FPLP01013207.19.1527 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;uncultured;metagenome	98.8	1510	16.003489	12.645814	0.21641544	0	0	0.0313731354605203	0.00547294098812696
OdNE_18-Q3-R46-58_MAXAC.047.fa	47	5019946	533197	106807.4	1083HQ	186_1	186_2	NA	91.82	2.3	66.67	NA	1	1	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__EnvOPS12;g__OLB14;s__	ESV4140.1432;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Anaerolineales,f:Anaerolineaceae,g:Ca_Villigracilis,s:midas_s_471;	99.9	1433	CU466716.2.1333 Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;uncultured;uncultured Chloroflexi bacterium	99.3	1333	38.895676	42.479603	NA	0	1	0.0417780742645298	0.00629859162004508
OdNE_18-Q3-R46-58_MAXAC.056.fa	28	4526396	1176159	161657	1083HQ	126_1	126_1	NA	98.51	2.48	33.33	NA	2	2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__	ESV37.1440;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Saprospiraceae,g:Ca_Epiflobacter,s:midas_s_37;	99.3	1440	FPLP01007689.5.1503 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;uncultured;metagenome	99.1	1499	16.230862	19.014881	NA	0	0	0.0101261395881189	0.00273483499522438
OdNE_18-Q3-R46-58_MAXAC.062_sub.fa	38	3886514	486494	102276.7	1083HQ	333_1	333_2	NA	92.58	3.32	78.57	NA	3	2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Propionivibrio;s__Propionivibrio aalborgensis	ESV2103.1528;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Rhodocyclaceae,g:Propionivibrio,s:Ca_Propionivibrio_aalborgensis;	100	1528	FPLP01009032.16.1535 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Propionivibrio;metagenome	93.5	1531	97.11727	32.80348	NA	0	0	0.0241884581010922	0.00561786964750162
OdNE_18-Q3-R46-58_MAXAC.070.fa	12	4113343	1506175	342778.6	1083HQ	165_1	165_1	SPREPHQ	99.05	0	0	NA	1	1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__UBA4408;g__UBA4408;s__	ESV1247.1445;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Sphingobacteriales,f:LiUU-11-161,g:midas_g_1247,s:midas_s_1247;	99.3	1445	JN679074.1.1489 Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;LiUU-11-161;uncultured Bacteroidetes bacterium	99	1489	11.574276	12.596342	0.16652936	0	0	0.00794501625699676	0.00162539495578365
OdNE_18-Q3-R46-58_MAXAC.071.fa	38	3543931	586554	93261.3	1083HQ	404_1	404_2	NA	94.31	5	83.33	NA	1	1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__;s__	ESV168.1462;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Rhodocyclaceae,g:Ca_Accumulibacter,s:midas_s_168;	99.9	1462	EF565162.1.1533 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Candidatus Accumulibacter;uncultured bacterium	98.8	1533	22.64108	19.598375	NA	0	0	0.0330269590273075	0.00642925584466521
OdNE_18-Q3-R46-58_MAXAC.077.fa	23	4224817	1215174	183687.7	1083HQ	97_1	97_2	NA	95.81	1.48	0	NA	1	1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__	ESV83.1451;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Chitinophagaceae,g:Ferruginibacter,s:midas_s_83;	99.5	1451	FPLP01010415.34.1524 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Ferruginibacter;metagenome	99.1	1491	8.38984	10.634996	NA	0	0	0.0172609771276623	0.00395794857224038
OdNE_18-Q3-R46-58_MAXAC.085.fa	44	4066467	421914	92419.7	1083HQ	258_1	258_3	NA	99.01	1.72	20	NA	1	1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__OLB11;s__	ESV679.1447;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Chitinophagaceae,g:midas_g_679,s:midas_s_679;	100	1447	FPLP01006638.16.1458 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;uncultured;metagenome	99.7	1445	11.242583	13.292252	NA	0	0	0.0190880629811928	0.00344737829385936
OdNE_18-Q3-R46-58_MAXAC.086.fa	18	5037315	1575724	279850.8	1083HQ	175_1	175_1	NA	98.85	4.31	72.73	NA	2	2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__BACL12;g__UBA7236;s__	ESV2587.1447;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:midas_f_536,g:midas_g_536,s:midas_s_1785;	99.6	1448	KP717515.1.1485 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;uncultured;uncultured bacterium	88.8	1485	44.62347	54.814323	NA	1	0	0.0102508524709999	0.00175251438626755
OdNE_18-Q3-R46-58_MAXAC.096.fa	48	4881879	596861	101705.8	1083HQ	68_1	68_1	NA	96.43	1.04	75	NA	4	4	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Leadbetterella;s__	ESV85.1426;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Cytophagales,f:Spirosomaceae,g:Lacihabitans,s:midas_s_85;	99.8	1427	HQ324881.1.1468 Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Lacihabitans;uncultured bacterium	85.8	1491	7.7405005	9.392237	NA	0	0	0.0154189895573634	0.00368042619126378
OdNE_18-Q3-R46-58_MAXAC.100_sub.fa	60	4418112	402121	73635.2	1083HQ	282_1	282_2	SPREPHQ	94.89	3.36	68.42	NA	1	1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__	ESV1233.1445;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Flavobacteriales,f:NS9_marine_group,g:midas_g_385,s:midas_s_1233;	99.9	1445	FPLP01004963.16.1518 Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;metagenome	99.7	1503	11.208765	11.423297	0.17046511	0	0	0.0397471542384081	0.00924948081095931
OdNE_18-Q3-R46-58_MAXAC.176.fa	35	6684133	1060183	190975.2	1083HQ	413_1	413_2	NA	100	4.71	100	NA	3	3	d__Bacteria;p__Spirochaetota;c__Leptospirae;o__Leptospirales;f__Leptospiraceae;g__UBA2033;s__	ESV1592.1442;tax=d:Bacteria,p:Spirochaetes,c:Leptospirae,o:Leptospirales,f:Leptospiraceae,g:Leptospira,s:midas_s_1386;	99.9	1442	FPLP01000752.3.1440 Bacteria;Spirochaetota;Leptospirae;Leptospirales;Leptospiraceae;Leptospira;metagenome	98.9	1439	50.196472	45.341465	NA	0	0	0.0107395961367929	0.00206141517009974
OdNE_18-Q3-R46-58_MAXAC.223.fa	155	7049289	215163	45479.3	1083HQ	180_0	180_0	SPREPHQ	93.94	3.54	33.33	NA	2	2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Haliscomenobacter;s__	ESV1165.1438;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Saprospiraceae,g:Haliscomenobacter,s:Haliscomenobacter_hydrossis;	99.7	1439	GQ480046.1.1479 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;Haliscomenobacter;uncultured bacterium	99.3	1480	7.913561	9.347532	0.09529957	0	0	0.0624563688413549	0.0127499609158483
OdNE_18-Q3-R46-58_MAXAC.230.fa	46	5335540	1887222	115990	1083HQ	368_0	368_0	SPREPHQ	97.85	3.58	20	NA	2	2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Aquimonas;s__	ESV1475.1460;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Xanthomonadales,f:Rhodanobacteraceae,g:Aquimonas,s:midas_s_1475;	99.5	1460	AATN01001213.79.1597 Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Aquimonas;metagenome	95.4	1520	21.969393	16.373783	0.31514472	0	0	0.0103358017284195	0.00233951069834324
OdNW_18-Q3-R42-56_BAT3C.134_sub.fa	18	5216902	1568185	289827.9	1083HQ	480_1	480_1	SPREPHQ	98.71	0.32	0	NA	1	1	d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Anaeromyxobacteraceae;g__Anaeromyxobacter;s__	ESV1192.1479;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:Archangiaceae,g:Anaeromyxobacter,s:midas_s_1192;	100	1479	KF411636.1.1375 Bacteria;Myxococcota;Myxococcia;Myxococcales;Anaeromyxobacteraceae;Anaeromyxobacter;uncultured delta proteobacterium	99.2	1375	61.683674	17.754236	2.1424432	0	0	0.00651490344104732	0.00232594174028858
OdNW_18-Q3-R42-56_BAT3C.137.fa	5	4291382	1211268	858276.4	1083HQ	253_1	253_1	NA	99.46	2.15	66.67	NA	1	1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__	ESV385.1443;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Flavobacteriales,f:NS9_marine_group,g:midas_g_385,s:midas_s_385;	98.5	1447	FPLP01008662.1.1495 Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;metagenome	98.2	1499	9.992887	16.611639	NA	0	0	0.0127623401946	0.00250399331092867
OdNW_18-Q3-R42-56_BAT3C.155.fa	23	4458357	865664	193841.6	1083HQ	381_1	381_4	NA	94.47	4.23	81.82	NA	1	1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__SCMQ01;s__	ESV50.1455;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:midas_g_33,s:midas_s_50;	99.8	1455	FPLM01004542.12.1524 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;uncultured;metagenome	99.7	1513	16.929066	18.591156	NA	0	0	0.0426910154213531	0.00999182370347298
OdNW_18-Q3-R42-56_BAT3C.192.fa	10	4349554	1091815	434955.4	1083HQ	277_1	277_1	NA	94.09	0.54	100	NA	1	1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__	ESV597.1445;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Flavobacteriales,f:NS9_marine_group,g:midas_g_225,s:midas_s_597;	100	1445	DQ640656.1.1389 Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;uncultured Bacteroidetes bacterium	98.9	1395	20.854877	28.523209	NA	0	0	0.012742382111946	0.00288445572816002
OdNW_18-Q3-R42-56_BAT3C.215.fa	3	3534522	1827138	1178174	1083HQ	351_0	351_0	SPREPHQ	95.87	2.42	20	NA	2	2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__;s__	ESV730.1460;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Rhodocyclaceae,g:Sulfuritalea,s:midas_s_730;	99.5	1460	LC124519.1.1460 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Sulfuritalea;uncultured bacterium	99.2	1463	14.193381	17.29371	0.22410302	0	0	0.0125424467137864	0.00255206814245153
OdNW_18-Q3-R42-56_BAT3C.227.fa	4	3113177	1091378	778294.2	1083HQ	128_2	128_3	SPREPHQ	93.04	0.5	0	NA	2	2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__	ESV380.1448;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Saprospiraceae,g:midas_g_380,s:midas_s_380;	99.7	1448	FPLP01008717.5.1459 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;uncultured;metagenome	98.6	1455	7.9350424	11.352261	0.11339449	0	0	0.0147181538284465	0.00423167023874794
